,,,,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6
,,,,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40,1:H1:40,1:H1:40,2:AX:40,2:AX:40,3:L1:40,3:L1:40,4:L2:40,4:L2:40
irradiation,position,label,date,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time,Y,Time
NA,NA,FC-InterCalib#7,14-Jun-2013,2623.9783663737,11.307848,2614.3983149432,19.656848,2585.3284752117,28.016848,2540.6452485112,36.356848,2594.8662883144,44.757848,2585.4215788791,53.105848,2556.6320222247,61.445848,2512.1135118844,69.806848,2565.0743467358,78.216848,2555.7238932364,86.544848,2528.1947063559,94.890848,2483.1605927836,103.225848,2537.1957505578,111.657848,2527.8526673674,120.007848,2499.0201243087,128.358848,2455.745712584,136.716848,2508.1122528372,145.128848,2498.7538870243,153.484848,2471.0791610758,161.816848,2428.0478654277,170.168848,2480.2174767849,178.567848,2470.9422824822,186.917848,2443.4824343704,195.266848,2400.9816676961,203.606848,2451.4835986946,211.994848,2442.741025926,220.327848,2416.3860833215,228.675848,2374.0379926727,237.028848
NA,NA,FC-InterCalib#8,14-Jun-2013,2386.712876946,11.352848,2377.5704525461,19.700848,2351.0364458879,28.040848,2310.4570591978,36.373848,2359.0545095061,44.782848,2350.6374085813,53.130848,2324.8630808506,61.471848,2284.9182028682,69.831848,2333.0900809446,78.231848,2324.3515524941,86.591848,2298.3790008685,94.932848,2258.6908192333,103.272848,2306.9935647185,111.673848,2298.0597049199,120.021848,2272.8271393372,128.369848,2233.6957727219,136.711848,2280.7399087284,145.122848,2272.6755927755,153.470848,2247.7187808198,161.811848,2208.28880871,170.171848,2255.1710002174,178.571848,2247.9408721106,186.933848,2222.3565825441,195.272848,2183.9389108091,203.612848,2230.5747676023,212.034848,2222.4028735343,220.393848,2197.6597495239,228.742848,2159.5533648131,237.102848
NA,NA,FC-InterCalib#9,14-Jun-2013,2171.1762225573,11.315848,2162.8216905047,19.676848,2139.1685364109,28.028848,2102.5353418673,36.365848,2146.6173202811,44.752848,2138.666711733,53.085848,2115.4058741837,61.425848,2078.1852096293,69.785848,2122.7832499082,78.174848,2114.7518541327,86.522848,2090.8325505529,94.862848,2055.2005609952,103.196848,2098.9737032611,111.583848,2091.5092903341,119.923848,2067.7617274934,128.284848,2031.8289225672,136.625848,2075.7246858356,145.005848,2067.8716287892,153.354848,2044.9541005747,161.695848,2009.8676947392,170.042848,2052.3570599767,178.436848,2045.4474184666,186.785848,2021.6682846775,195.125848,1987.0698255027,203.475848,2029.6150092361,211.883848,2022.4410621729,220.224848,1999.7345764143,228.576848,1965.6342607689,236.924848
NA,NA,FC-InterCalib#10,14-Jun-2013,1975.7655573438,11.330848,1968.9786077606,19.703848,1946.7263164905,28.064848,1912.9780948551,36.400848,1953.5049182314,44.820848,1946.5642439632,53.172848,1925.1474617121,61.512848,1891.433895998,69.869848,1932.0258158552,78.312848,1925.4649578076,86.663848,1903.6542126068,95.001848,1871.2435147064,103.353848,1909.9508327768,111.762848,1903.2917656946,120.110848,1882.0297179542,128.470848,1849.5298586497,136.803848,1888.7558674607,145.231848,1882.511662477,153.583848,1861.3978424035,161.932848,1828.9898926179,170.285848,1868.0243946399,178.672848,1861.1073645306,187.013848,1840.5769866592,195.366848,1809.2493703003,203.714848,1847.0917272137,212.103848,1840.4776862769,220.451848,1820.017113527,228.791848,1788.8432558703,237.144848
NA,NA,FC-InterCalib#1,08-Nov-2013,4544.3657172057,33.308848,4526.0663741847,41.653848,4477.2952794712,49.986848,4399.6130268755,58.329848,4493.7718215314,66.762848,4477.0301518477,75.114848,4427.7897980137,83.424848,4350.0053754009,91.776848,4445.4427159383,100.217848,4428.4319723718,108.556848,4379.5405414326,116.887848,4304.2357658733,125.226848,4397.0364356551,133.647848,4380.1195662631,142.007848,4331.7042384072,150.356848,4258.7272143489,158.683848,4348.5754214424,167.097848,4332.8188378647,175.426848,4285.6223318043,183.765848,4211.0292295597,192.093848,4301.1979412029,200.526848,4286.2240943257,208.854848,4238.9390206003,217.184848,4166.0028500952,225.497848,4255.2836996615,233.896848,4239.9195991344,242.226848,4192.7928973095,250.554848,4120.5921870758,258.885848
NA,NA,FC-InterCalib#2,08-Nov-2013,4144.7204990194,11.310848,4129.4474488452,19.642848,4083.6029369823,27.971848,4014.4406406486,36.301848,4099.9864600181,44.680848,4084.9792799202,53.013848,4039.9637533633,61.353848,3970.9540750159,69.702848,4056.574319773,78.094848,4041.0008066356,86.442848,3996.5398048593,94.782848,3927.5092832451,103.135848,4012.4799012573,111.550848,3997.2949510771,119.880848,3954.3940071649,128.213848,3885.328298946,136.540848,3969.1595076152,144.942848,3954.7718672856,153.273848,3911.8469316168,161.610848,3844.1727716257,169.943848,3926.6227128579,178.351848,3912.8824621354,186.672848,3869.4296379432,195.004848,3802.7421476204,203.360848,3884.7113628051,211.743848,3870.0578364616,220.082848,3827.0813677704,228.411848,3761.8581342832,236.775848
NA,NA,FC-InterCalib#3,08-Nov-2013,3783.8348010971,11.322848,3770.4510676213,19.651848,3728.9557986926,27.987848,3664.3365254485,36.323848,3743.2942696197,44.752848,3729.3738201345,53.080848,3689.7603627322,61.412848,3625.0786420514,69.752848,3703.5087087513,78.153848,3689.7012652384,86.493848,3650.0217774775,94.821848,3586.3618006568,103.151848,3664.0254563117,111.551848,3650.1861956667,119.911848,3610.6285049056,128.241848,3548.6063156743,136.572848,3624.474439878,144.980848,3611.4817261029,153.313848,3571.5865295572,161.658848,3510.5692531349,169.993848,3586.5651668237,178.411848,3572.7821097552,186.741848,3534.1071530258,195.053848,3472.4445691591,203.382848,3547.8685219179,211.751848,3534.7849748585,220.123848,3495.7634339224,228.453848,3435.5597269818,236.785848
NA,NA,FC-InterCalib#4,08-Nov-2013,3456.2225263332,11.286848,3443.5886109274,19.634848,3405.9761253991,27.968848,3347.8496942007,36.295848,3419.8880114413,44.707848,3407.5790560492,53.038848,3369.4370877617,61.365848,3312.6245097064,69.697848,3383.6986178951,78.087848,3370.9102573247,86.418848,3334.0519857858,94.756848,3276.5212325126,103.095848,3346.593757356,111.468848,3335.1575881554,119.796848,3298.1817315428,128.136848,3242.3423137352,136.468848,3311.5772516602,144.869848,3299.3240705959,153.198848,3263.4605341639,161.526848,3207.1306731858,169.867848,3276.423486447,178.255848,3264.2421729292,186.588848,3228.3376734331,194.917848,3173.5693493425,203.257848,3241.0186359537,211.669848,3229.1592250832,220.018848,3193.9667075403,228.366848,3139.2700528249,236.697848
NA,NA,FC-InterCalib#5,08-Nov-2013,3158.197943441,11.294848,3146.885187164,19.623848,3113.0799255227,27.955848,3059.6609768047,36.294848,3125.0062723926,44.696848,3113.509444884,53.024848,3079.4822907378,61.352848,3025.8751994815,69.685848,3090.9539419714,78.092848,3079.8783973532,86.425848,3046.5034217288,94.766848,2994.3375031707,103.114848,3058.9042178237,111.527848,3047.6459412636,119.866848,3014.9848265051,128.194848,2962.5804560584,136.523848,3026.0638633078,144.924848,3015.9648891631,153.252848,2982.4355816141,161.592848,2931.5365097455,169.923848,2994.6449804441,178.323848,2983.396041039,186.656848,2950.0490154485,194.995848,2899.7739263089,203.325848,2962.0625813935,211.753848,2952.1269304462,220.082848,2919.4364283372,228.414848,2869.2463907333,236.744848
NA,NA,FC-InterCalib#6,08-Nov-2013,2887.2192611823,11.277848,2876.2059778743,19.608848,2844.4274217793,27.965848,2796.1218032347,36.297848,2856.2233116821,44.705848,2845.4355597691,53.058848,2815.5434453676,61.407848,2766.1659474108,69.735848,2826.0680609248,78.177848,2815.8819999705,86.516848,2785.0604716093,94.857848,2736.753498892,103.198848,2796.5085871525,111.585848,2785.8574227008,119.918848,2756.0489289315,128.267848,2708.5438466811,136.595848,2766.3883609753,144.987848,2756.3753703426,153.337848,2726.4195956448,161.666848,2679.6190780663,170.005848,2737.3634426696,178.387848,2727.6629993528,186.718848,2697.7601342131,195.078848,2651.2846908001,203.407848,2708.7099757481,211.816848,2698.42727406,220.147848,2669.6342635338,228.468848,2623.7687603637,236.796848
NA,NA,FC-InterCalib#7,08-Nov-2013,2638.9662288479,11.301848,2629.909420326,19.630848,2601.7330133011,27.978848,2557.4894275876,36.310848,2611.4818264919,44.699848,2602.7361881153,53.032848,2573.7208699165,61.379848,2530.6234240257,69.712848,2583.9988916954,78.100848,2574.8945436592,86.428848,2546.5645291613,94.781848,2502.6748560806,103.122848,2556.7133210833,111.510848,2548.072153139,119.862848,2520.0452262249,128.182848,2476.5682894688,136.522848,2530.0244042523,144.904848,2521.0109118279,153.239848,2493.1869631627,161.571848,2450.6749041065,169.920848,2502.9732609719,178.332848,2494.1449402392,186.660848,2466.772333288,195.021848,2425.2003357866,203.370848,2476.8941993757,211.783848,2468.1499471662,220.110848,2441.2713205081,228.442848,2399.3010399961,236.784848
NA,NA,FC-InterCalib#8,08-Nov-2013,2414.4172391828,11.322848,2405.7481363658,19.650848,2379.0349175021,27.978848,2338.9066398099,36.335848,2388.2788455881,44.751848,2379.7598887141,53.079848,2353.6646182887,61.432848,2314.1734088913,69.780848,2363.5447173449,78.172848,2354.8989320878,86.511848,2329.2517322739,94.854848,2289.31863556,103.190848,2338.5268607483,111.571848,2330.5257060742,119.899848,2305.0591042797,128.231848,2265.6611859557,136.581848,2314.1684931528,144.970848,2305.8826529395,153.309848,2280.6509530899,161.630848,2241.4758566223,169.966848,2290.0950051705,178.371848,2281.8221879899,186.700848,2257.2033235243,195.039848,2218.0145378862,203.361848,2265.47558066,211.774848,2257.7926704507,220.101848,2233.0358447376,228.430848,2195.1815146301,236.770848
NA,NA,FC-InterCalib#9,08-Nov-2013,2208.5534469139,11.314848,2200.734064148,19.642848,2176.8575260114,27.991848,2139.3260389475,36.355848,2185.5726334661,44.743848,2178.1296298116,53.072848,2154.3597584278,61.404848,2117.3746403554,69.732848,2162.7274502221,78.146848,2154.7359797577,86.475848,2131.6514684292,94.802848,2095.0222609385,103.132848,2140.1519554348,111.513848,2131.9759758573,119.844848,2108.9961633072,128.173848,2072.9267109395,136.505848,2117.4408091397,144.886848,2109.9854235948,153.214848,2087.0912951901,161.542848,2051.9211630575,169.874848,2095.4501456186,178.243848,2088.1146649183,186.563848,2064.6920288184,194.916848,2030.1024025003,203.245848,2073.017980031,211.666848,2066.2880323682,220.015848,2043.4004395446,228.346848,2008.7464814542,236.675848
NA,NA,FC-InterCalib#10,08-Nov-2013,2021.2099359936,11.315848,2013.9345963945,19.645848,1992.1304979272,27.997848,1958.5265188647,36.325848,1999.907895225,44.748848,1992.8113262879,53.096848,1971.3290688664,61.423848,1937.4824167679,69.756848,1979.1654112899,78.165848,1972.2634933836,86.505848,1950.7085540393,94.837848,1917.3394922623,103.165848,1958.7228960745,111.546848,1951.39011746,119.894848,1930.6460812135,128.226848,1897.3856674704,136.570848,1938.0895193344,144.975848,1931.1213198606,153.307848,1910.6361933666,161.636848,1877.4923905849,169.984848,1918.0135993305,178.396848,1911.4631353391,186.738848,1890.322861868,195.065848,1857.9552849403,203.417848,1898.4019146239,211.806848,1891.292980353,220.138848,1870.5128020804,228.486848,1838.491405385,236.827848
